id,distance,normalized_distance,weighted_distance
308,310,0.7989690721649485,0.6526315789473685
309,146,0.6666666666666666,0.4786885245901639
310,172,0.7381974248927039,0.5276073619631901
311,200,0.7272727272727273,0.5524861878453039
312,200,0.7168458781362007,0.5012531328320802
313,203,0.6789297658862876,0.4699074074074074
314,171,0.8341463414634146,0.6380597014925373
315,176,0.7586206896551724,0.5751633986928104
316,293,0.7710526315789473,0.5943204868154158
317,253,0.8322368421052632,0.6421319796954315
318,141,0.698019801980198,0.48788927335640137
319,198,0.72,0.5038167938931297
320,308,0.8148148148148148,0.6324435318275154
321,292,0.7870619946091644,0.584
322,178,0.6075085324232082,0.39555555555555555
323,208,0.7790262172284644,0.5416666666666666
324,309,0.7686567164179104,0.5669724770642202
325,282,0.7540106951871658,0.5361216730038023
326,186,0.7591836734693878,0.5602409638554217
327,211,0.6784565916398714,0.44608879492600423
328,255,0.8146964856230032,0.6572164948453608
329,158,0.7117117117117117,0.5
330,297,0.7857142857142857,0.574468085106383
331,288,0.782608695652174,0.5901639344262295
332,208,0.8630705394190872,0.6956521739130435
333,214,0.8991596638655462,0.7482517482517482
334,312,0.7628361858190709,0.5621621621621622
335,224,0.8421052631578947,0.6511627906976745
336,302,0.8728323699421965,0.705607476635514
337,291,0.8314285714285714,0.6767441860465117
338,334,0.8720626631853786,0.7213822894168467
339,188,0.8909952606635071,0.7230769230769231
340,215,0.8811475409836066,0.7214765100671141
341,200,0.91324200913242,0.7905138339920948
342,202,0.808,0.5821325648414986
343,251,0.8175895765472313,0.6729222520107239
344,172,0.8958333333333334,0.7577092511013216
